STATION,ELEVATION,LATITUDE,LONGITUDE,DATE,TMAX,TMIN
GHCND:USW00094846,200.6,41.995,-87.93361,20060825,84,66
GHCND:USW00094846,200.6,41.995,-87.93361,20060826,79,69
GHCND:USW00094846,200.6,41.995,-87.93361,20060827,79,71
GHCND:USW00094846,200.6,41.995,-87.93361,20060828,73,64
GHCND:USW00094846,200.6,41.995,-87.93361,20060829,71,63
GHCND:USW00094846,200.6,41.995,-87.93361,20060830,76,64
GHCND:USW00094846,200.6,41.995,-87.93361,20060831,75,62
GHCND:USW00094846,200.6,41.995,-87.93361,20060901,75,65
GHCND:USW00094846,200.6,41.995,-87.93361,20060902,77,57
GHCND:USW00094846,200.6,41.995,-87.93361,20060903,78,53
GHCND:USW00094846,200.6,41.995,-87.93361,20060904,71,60
GHCND:USW00094846,200.6,41.995,-87.93361,20060905,78,59
GHCND:USW00094846,200.6,41.995,-87.93361,20060906,82,57
GHCND:USW00094846,200.6,41.995,-87.93361,20060907,82,57
GHCND:USW00094846,200.6,41.995,-87.93361,20060908,83,60
GHCND:USW00094846,200.6,41.995,-87.93361,20060909,70,63
GHCND:USW00094846,200.6,41.995,-87.93361,20060910,64,60
GHCND:USW00094846,200.6,41.995,-87.93361,20060911,67,59
GHCND:USW00094846,200.6,41.995,-87.93361,20060912,72,63
GHCND:USW00094846,200.6,41.995,-87.93361,20060913,65,60
GHCND:USW00094846,200.6,41.995,-87.93361,20060914,73,57
GHCND:USW00094846,200.6,41.995,-87.93361,20060915,78,53
GHCND:USW00094846,200.6,41.995,-87.93361,20060916,79,58
GHCND:USW00094846,200.6,41.995,-87.93361,20060917,82,59
GHCND:USW00094846,200.6,41.995,-87.93361,20060918,71,51
GHCND:USW00094846,200.6,41.995,-87.93361,20060919,55,47
GHCND:USW00094846,200.6,41.995,-87.93361,20060920,62,42
GHCND:USW00094846,200.6,41.995,-87.93361,20060921,68,40
GHCND:USW00094846,200.6,41.995,-87.93361,20060922,71,57
GHCND:USW00094846,200.6,41.995,-87.93361,20060923,69,56
GHCND:USW00094846,200.6,41.995,-87.93361,20060924,66,49
GHCND:USW00094846,200.6,41.995,-87.93361,20060925,72,47
GHCND:USW00094846,200.6,41.995,-87.93361,20060926,71,47
GHCND:USW00094846,200.6,41.995,-87.93361,20060927,67,50
GHCND:USW00094846,200.6,41.995,-87.93361,20060928,59,40
GHCND:USW00094846,200.6,41.995,-87.93361,20060929,59,37
GHCND:USW00094846,200.6,41.995,-87.93361,20060930,68,48
GHCND:USW00094846,200.6,41.995,-87.93361,20061001,74,44
GHCND:USW00094846,200.6,41.995,-87.93361,20061002,77,61
GHCND:USW00094846,200.6,41.995,-87.93361,20061003,82,55
GHCND:USW00094846,200.6,41.995,-87.93361,20061004,76,55
